Acanthochalcis,0,1,0,0,0,0,1,0,-,0,0,0,0,1,0,-,1,1,-,-,-,-,1,0,0,0,1,0,0,1,0,0,0,0,2,-,-,-,-,-,2,1,1,0,1,0,0,2,1,1,1,-,0,0,2,0,3,0,1,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-,0,2,-,2,0,1,1,2,0,2,1,0,1,1,0,1,0,0,0,-,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,0,1,0,0,0,-,0,1,1,1,1,0,0,0,1,2,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,-,1,0,1,0,1,0,0,1,-,0,1,1,0,1,0,1,1,0,0,1,0,0,-,0,0,0,1,0,0,0,1,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,1,?,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,1
Dusona,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,2,1,0,1,1,1,1,-,-,1,1,0,0,-,-,-,-,-,-,-,-,-,0,0,2,1,1,0,-,2,0,2,1,1,1,0,0,0,3,1,4,0,1,1,6,0,1,0,1,0,1,0,0,0,0,1,-,0,0,0,0,0,1,0,0,0,1,0,0,-,0,-,-,0,1,1,1,1,2,0,2,1,0,1,0,1,2,1,1,0,-,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,2,0,2,-,0,1,0,0,1,1,0,0,0,1,-,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,2,0,2,0,0,0,-,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,2,0,0,0,0,1,0,1,1,2,1,2,0,0,-,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,1,0,0,0,2,1,1,1,0/1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,-,0,-,0,-,-,1,1,0,1,1,0,1,1,?,1,0,1,0,0,1,0,1,1,1,0
Eurytoma,0,1,0,0,1,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,-,-,-,1,0,0,-,-,-,-,-,-,-,-,-,-,-,3,1,1,0,-,1,0,2,1,1,1,-,0,0,3,0,3,0,-,1,4,0,-,0,-,0,1,-,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,-,2,0,1,1,2,0,2,1,0,1,-,0,1,0,0,0,-,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,1,0,2,0,0,0,0,0,-,0,1,0,1,1,0,0,0,1,2,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,-,1,1,0,1,1,0,0,2,0,0,1,-,-,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,-,1,0,1,1,1,1,0,1,2,0,0,0,0,1,0,1,1,2,0,1,0,0,-,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,-,0,-,0,-,-,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,?,0,1
Evania,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,1,1,5,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,2,3,0,1,0,0,1,0,2,1,0,1,1,0,0,4,1,4,0,1,0,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,-,1,1,0,-,0,-,1,1,2,0,2,1,0,1,0,1,2,1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,2,1,0,0,1,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,0,1,0,0,0,-,0,1,1,1,1,1,0,0,0,-,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,0,1,1,1,-,2,0,0,-,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,1,-,0,0,0,0,0,0,1,0,2,1,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,2,1,1,0,0,1,0,-,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,1,1,1,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,3,-,0,1,0,1,1,0,0,0,0,0,1,0,1,1,-,0,1,0,0,0,0,1,1,1,1
Evaniella,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,-,1,1,0,-,0,-,1,1,2,0,2,1,0,1,1,1,2,1,0,1,0,1,1,0,0,1,1,1,1,1,1,-,1,0,1,1,-,1,0,0,1,0,2,1,0,0,0,1,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,2,0,0,0,0,1,0,0,1,1,0,0,0,-,0,1,1,1,1,0,0,0,0,-,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,-,0,1,0,0,2,0,0,1,-,-,0,1,1,1,-,2,0,0,-,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,0,1,-,0,0,0,0,0,0,1,0,2,1,2,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,2,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,2,1,1,1,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,3,-,0,1,0,1,1,0,0,0,0,0,1,0,1,1,-,0,1,0,0,1,0,1,1,1,1
Foersterella,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,0,1,0,0,1,-,1,1,1,-,1,-,-,0,0,2,1,1,0,1,1,0,2,2,1,1,0,0,0,3,0,1,0,0,1,2,0,0,?,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1
Gasteruption,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,2,1,1,1,1,2,0,0,1,0,0,2,2,0,0,0,0,1,1,1,0,2,3,1,1,0,0,1,0,2,1,1,1,1,0,0,3,1,4,0,1,0,6,0,1,0,1,2,1,0,1,0,0,1,-,0,0,0,0,0,1,0,2,1,1,0,0,-,0,-,-,-,0,0,1,1,2,-,2,1,1,1,1,0,2,0,0,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,-,-,1,-,2,1,0,2,1,1,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,2,1,0,0,0,0,0,2,0,1,0,0,0,-,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,2,0,0,1,-,-,0,1,1,0,0,1,1,0,0,1,0,2,0,0,1,0,1,1,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,0,0,2,1,1,-,-,1,0,0,0,0,1,0,2,1,3,1,0,0,0,1,1,0,-,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,0,0,2,1,1,1,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,-,0,1,0,1,1,0,0,1,0,0,1,0,1,?,-,0,1,0,0,0,0,0,1,-,0
Gonatocerus,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,-,1,0,?,-,-,-,1,0,0,1,1,0,0,0,2,1,1,1,0,1,1,-,0,2,3,1,1,0,1,1,1,2,2,1,1,0,0,0,3,0,1,0,0,1,1,0,?,?,0,0,1,0,1,-,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,-,0,1,-,2,0,0,1,2,0,2,1,0,1,0,0,1,0,0,0,-,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,2,0,0,0,0,1,2,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,1,0,0,-,0,2,0,0,0,0,0,-,0,1,0,1,1,-,0,0,1,1,1,0,1,0,1,0,0,-,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,-,2,0,0,1,-,-,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,-,1,0,1,1,1,1,0,1,2,-,0,0,0,1,0,1,1,2,0,-,-,-,-,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-,1,0,0,0,0,0,0,0,0,-,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,-,0,0,0,0,-,0,0,0,0,1,0,0,0,0,0,-,-,0,0,0,0,0,0,1,0,1,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,1,0,1,0,0,0,-,0,-,0,-,-,-,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1
Hartigia,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,0,1,0,0,0,2,0,0,0,0,1,-,0,0,0,3,1,1,0,0,3,0,1,1,0,0,0,0,0,2,0,4,2,0,0,6,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,?,0,-
Helorus,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,2,1,0,1,1,-,1,3,0,-,1,0,0,1,2,0,0,0,0,1,-,-,0,2,3,0,1,0,-,1,0,2,1,1,1,1,0,0,3,0,3,0,0,1,5,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,-,1,1,0,0,0,-,1,1,2,0,2,1,0,1,0,1,2,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,2,0,0,0,1,1,2,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,2,0,2,0,0,0,-,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,-,-,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,2,1,2,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,2,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,-,-,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,1,1,1,1,2,1,1,1,0,1,1,0,1,0,0,0,0,-,0,1,0,1,1,0,0,0,0,0,1,0,1,?,-,0,1,0,0,0,0,1,1,1,1
Heteroperreyia,0,0,0,1,0,0,2,0,1,0,1,0,0,0,?,0,?,0,?,1,0,0,1,0,0,0,0,0,0,-,0,0,0,0,0,1,-,0,0,0,3,1,1,0,0,0,1,5,0,0,0,-,0,0,1,0,3,0,0,0,5,0,0,0,0,0,1,0,1,-,0,1,-,0,0,0,0,0,0,1,0,0,1,0,0,-,0,-,-,-,0,0,0,0,2,0,2,0,0,1,0,0,0,0,0,0,-,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-,0,1,1,0,0,0,1,0,0,0,1,0,-,0,0,0,0,-,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,1,0,-,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,-,-,-,0,0,0,-,-,0,0,0,0,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-,?,0,-
Ibalia,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,1,1,1,1,5,0,1,1,0,0,-,2,1,1,1,0,-,-,-,-,2,3,0,1,0,1,1,0,2,-,-,-,-,0,0,3,0,3,0,0,-,5,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,-,1,1,0,0,0,-,1,1,2,0,2,1,0,1,-,1,2,0,0,0,-,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,2,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,0,0,0,0,1,0,1,0,2,0,0,1,1,1,1,0,1,1,1,0,0,0,2,0,-,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,2,1,0,1,-,-,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,-,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,1,0,0,-,0,1,1,0,1,0,0,0,2,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,0,1,0,0,0,0,-,0,0,0,0,1,0,0,0,0,0,1,0,1,1,-,0,1,0,0,0,0,1,1,1,1
Ismarus,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,-,1,0,-,1,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,-,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,-,1,1,0,1,0,-,1,1,2,0,2,1,0,1,0,1,2,1,0,0,-,0,0,0,0,1,1,0,1,1,0,-,1,0,1,1,-,1,0,0,1,1,2,0,2,-,0,1,2,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,2,0,0,0,0,1,0,2,0,2,0,1,1,-,0,1,0,1,1,1,0,-,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,-,1,1,1,0,1,0,0,2,0,0,1,-,-,0,1,1,0,0,0,1,1,0,1,0,-,0,0,0,-,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,2,1,-,-,-,0,0,0,1,1,1,0,0,1,2,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,0,1,2,1,1,1,1,1,1,2,1,-,0,1,1,1,1,0,-,0,0,0,-,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1
Isostasius,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,2,0,-,1,1,0,-,0,-,1,0,2,-,2,1,0,0,-,1,2,1,0,-,-,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,-,-,1,-,2,1,0,0,1,1,2,0,1,1,1,0,1,1,-,-,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,2,0,0,0,-,-,0,2,0,2,0,0,0,-,0,1,0,1,1,-,0,0,1,2,0,-,0,0,0,0,0,-,1,1,1,0,1,1,0,0,-,1,1,0,1,1,0,-,2,0,0,1,-,-,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,-,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,2,0,2,0,0,-,0,0,1,1,1,0,0,1,2,1,0,0,0,0,0,1,0,0,-,1,0,0,0,1,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,1,1,1,2,1,1,1,1,1,1,2,1,1,0,1,1,1,0,0,0,0,0,0,-,-,-,0,-,-,0,1,0,0,0,1,0,1,0,-,0,1,0,0,0,0,1,1,1,1
Labena,0,1,1,1,1,-,0,0,-,0,0,0,0,1,-,-,-,1,0,-,-,-,1,-,-,1,1,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,2,0,-,-,-,-,-,-,-,-,-,4,0,-,1,6,0,-,-,-,-,1,-,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-,0,-,-,0,1,1,1,1,2,0,2,1,0,1,-,1,2,1,0,1,0,1,0,0,0,1,1,0,1,1,0,-,1,0,1,1,-,1,0,0,1,1,2,0,2,-,0,1,0,0,-,1,1,0,0,1,-,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,2,0,0,0,1,0,0,2,0,2,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,2,0,0,1,-,-,1,1,1,0,0,0,2,1,0,1,0,1,0,0,1,-,1,0,0,0,1,0,0,1,2,0,0,0,0,1,0,1,1,2,0,2,0,0,-,0,0,1,0,0,0,-,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,1,0,0,0,2,1,1,1,0/1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,-,0,-,0,-,-,1,1,0,1,1,0,1,1,?,1,0,1,0,0,1,0,1,0,1,0
Lagynodes,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,-,-,-,1,0,0,0,1,0,0,-,0,0,0,1,2,-,-,-,0,0,2,1,1,0,0,1,0,2,2,1,1,0,0,0,3,1,1,0,0,1,4,0,0,0,0,1,1,1,0,0,0,1,-,0,0,0,0,0,0,1,2,2,1,1,0,-,0,-,-,1,0,-,1,1,2,0,2,1,0,1,0,0,2,1,0,-,-,0,0,-,0,1,0,0,1,1,1,-,1,1,1,1,-,1,0,0,1,0,0,0,2,-,1,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,2,0,0,0,-,-,0,2,0,0,0,1,1,-,0,1,1,1,1,0,0,0,0,-,1,1,0,-,-,1,0,-,-,1,0,0,1,0,-,0,-,-,-,-,-,-,-,-,2,0,-,1,-,-,0,1,1,2,-,-,-,-,-,-,-,-,-,1,1,0,1,0,0,0,-,-,-,-,-,0,0,0,0,1,0,1,1,0,0,1,0,0,-,1,0,0,0,1,0,-,0,2,1,0,1,0,1,0,1,0,0,-,1,0,0,0,1,1,-,-,-,-,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-,0,0,0,-,0,-,0,-,-,1,0,1,0,0,1,0,1,?,-,0,1,0,0,0,0,1,0/1,1,1
